grant_no,unit_sector,beneficiary,address,project,eur,year,country,project_clean,unit_sector_long
2020/18,FDU,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2020/FDU/01/Human Resources/Light Technical Technical Equipment,134308.52,2020,Albania,Technical Equipment & Human Resources,Field Deployment Unit
2020/139,FDU,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2020/FDU/01/Human Resources,133201.81,2020,Albania,Human Resources,Field Deployment Unit
2019/180,FDU,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA,Albania",2019/FDU/01 Human Resources,132308.58,2019,Albania,Human Resources,Field Deployment Unit
2019/221,FDU,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA,Albania",2019/FDU/01 Human Resources,132308.58,2019,Albania,Human Resources,Field Deployment Unit
2019/273,FDU,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA,Albania",2019/FDU/01 Human Resources,129835.52,2019,Albania,Human Resources,Field Deployment Unit
2021/437,DMD,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",FOA Western Balkans,100868.9,2021,Albania,FOA,Deployment Management Division
2023/355,DMD,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania","JO Terra 2023, JO Montenegro 2023, JO Seaport 2023 and JO Moldova 2023",58248.66,2023,Albania,"Terra 2023, JO Montenegro 2023, JO Seaport 2023 and JO Moldova 2023",Deployment Management Division
2017/907,LBS,Aparati i Drejtorisë së Policisë së Shtetit,"BULEVARDI BAJRAM CURRI, 240/1TIRANA, Albania",2017/LBS/02 Focal Points,53226,2017,Albania,Focal Points,Land Borders Sector
2019/123,FDU,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA,Albania",2019/FDU/01 Human Resources,41224.96,2019,Albania,Human Resources,Field Deployment Unit
2010/263/,LBS,Aparati i Drejtorisë së Policisë së Shtetit,NA,2010/OPS/22 JO Poseidon Land 2010 Phase II,40675.45,2010,Albania,Poseidon,Land Borders Sector
2021/331,DMD,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",Joint Operation Flexible Operational Activities,37692.89,2021,Albania,Operation Flexible Operational Activities,Deployment Management Division
2021/368,DMD,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",Joint Operations Focal Points Land 2021 (JO FP Land) and Joint Operations Focal Points Air 2021 (JO FP Air),36786.6,2021,Albania,Focal Points,Deployment Management Division
2016/790,LBS,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi ba BajramCurri, 240/1 Tirana,Albania",2016/LBS/02 JO Focal Points,36599,2016,Albania,Focal Points,Land Borders Sector
2019/135,FDU,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA,Albania",2019/FDU/01 Human Resources,33828.05,2019,Albania,Human Resources,Field Deployment Unit
2009/297/,LBS,Aparati i Drejtorisë së Policisë së Shtetit,NA,2009/OPS/09 - Saturn,27116.97,2009,Albania,Saturn,Land Borders Sector
2022/174,DMD,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",Joint Operations Focal Points Air 2022,26406.53,2022,Albania,Focal Points,Deployment Management Division
2022/184,DMD,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",Joint Operations Focal Points Air 2022,26406.53,2022,Albania,Focal Points,Deployment Management Division
2018/124,ORD,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi UlevardiBajram Curri, 240/1TIRANA, Albania",2018/ORD/01 Human Resources,26266.36,2018,Albania,Human Resources,Operational Response Division
2019/220,FDU,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA,Albania",2019/FDU/01 Human Resources,26052.36,2019,Albania,Human Resources,Field Deployment Unit
2019/343,FDU,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA,Albania",2019/FDU/01 Human Resources,25984.95,2019,Albania,Human Resources,Field Deployment Unit
2019/203,FDU,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA,Albania",2019/FDU/01 Human Resources,25950.71,2019,Albania,Human Resources,Field Deployment Unit
2019/165,FDU,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA,Albania",2019/FDU/01 Human Resources,24908.53,2019,Albania,Human Resources,Field Deployment Unit
2022/396,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2022/ECRET/01,21571.2,2022,Albania,European Centre for Returns,European Centre for Returns
2022/232,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2022/ECRET/01,20800.8,2022,Albania,European Centre for Returns,European Centre for Returns
2016/427,SBS,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi ba BajramCurri, 240/1 Tirana,Albania",2016/SBS/05 EPN-Triton,20567,2016,Albania,Triton,Sea Border Sector
2017/1500,ABS,Aparati i Drejtorisë së Policisë së Shtetit,"BULEVARDI BAJRAM CURRI, 240/1TIRANA, Albania",2017/ABS/03 Focal Points 2017 Air,20356,2017,Albania,Focal Points,Air Border Sector
2016/646,ABS,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi ba BajramCurri, 240/1 Tirana,Albania",2016/ABS/13 Eurocup,20259,2016,Albania,Eurocup,Air Border Sector
2019/336,FDU,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA,Albania",2019/FDU/01 Human Resources,20104.23,2019,Albania,Human Resources,Field Deployment Unit
2020/308,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2020/ECRet/01,19645.2,2020,Albania,European Centre for Returns,European Centre for Returns
2017/1626,ABS,Aparati i Drejtorisë së Policisë së Shtetit,"BULEVARDI BAJRAM CURRI, 240/1TIRANA, Albania",2017/ABS/03 Focal Points 2017 Air,19620,2017,Albania,Focal Points,Air Border Sector
2017/1289,ABS,Aparati i Drejtorisë së Policisë së Shtetit,"BULEVARDI BAJRAM CURRI, 240/1TIRANA, Albania",2017/ABS/03 Focal Points 2017 Air,18605,2017,Albania,Focal Points,Air Border Sector
2021/415,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2021/ECRet/01,18489.6,2021,Albania,European Centre for Returns,European Centre for Returns
2023/430,DMD,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",Joint Operations Focal Points AIR 2023,18455.36,2023,Albania,Focal Points,Deployment Management Division
2019/261,FDU,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA,Albania",2019/FDU/01 Human Resources,16341.04,2019,Albania,Human Resources,Field Deployment Unit
2020/194,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2020/ECRet/01,16092.8,2020,Albania,European Centre for Returns,European Centre for Returns
2011/318/,ABS,Aparati i Drejtorisë së Policisë së Shtetit,NA,2011/ABS/05 Hubble 2011,15959.31,2011,Albania,Hubble,Air Border Sector
2019/352,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA,Albania",2019/ECRet/01-FOA-R 2019 including return and pre- return related activities,15579.2,2019,Albania,FOA,European Centre for Returns
2019/316,FDU,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA,Albania",2019/FDU/01 Human Resources,15466.85,2019,Albania,Human Resources,Field Deployment Unit
2018/196,ORD,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi UlevardiBajram Curri, 240/1TIRANA, Albania",2018/ORD/01 Human Resources,14611.92,2018,Albania,Human Resources,Operational Response Division
2019/228,FDU,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA,Albania",2019/FDU/01 Human Resources,14430.02,2019,Albania,Human Resources,Field Deployment Unit
2020/20,FDU,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2020/FDU/01/Human Resources/Light Technical Technical Equipment,14002.02,2020,Albania,Technical Equipment & Human Resources,Field Deployment Unit
2019/274,FDU,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA,Albania",2019/FDU/01 Human Resources,14002.02,2019,Albania,Human Resources,Field Deployment Unit
2010/128/,LBS,Aparati i Drejtorisë së Policisë së Shtetit,NA,2010/OPS/22 JO Poseidon Land 2010 Phase I,13558.48,2010,Albania,Poseidon,Land Borders Sector
2023/318,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2023/ECRET/01,13096.8,2023,Albania,European Centre for Returns,European Centre for Returns
2022/32,DMD,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",Joint Operations Albania Sea 2022,13090.38,2022,Albania,Operations Albania Sea 2022,Deployment Management Division
2012/516,SBS,Aparati i Drejtorisë së Policisë së Shtetit,NA,2012/SBS/01 EPN-Minerva 2012,13072.1,2012,Albania,Minerva,Sea Border Sector
2015/681,LBS,Aparati i Drejtorisë së Policisë së Shtetit,"BULEVARDI BAJRAM CURRI, 240/1TIRANA, Albania",2015/LBS/02 Focal Points,12904,2015,Albania,Focal Points,Land Borders Sector
2014/395,ABS,Aparati i Drejtorisë së Policisë së Shtetit,"BULEVARDI BAJRAM CURRI, 240/1 TIRANA, Albania",2014/LBS/02 Flexible Operational Activities,12632.42,2014,Albania,Flexible Operational Activities,Air Border Sector
2020/120,FDU,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2020/FDU/01/Human Resources/Light Technical Equipment,12366.55,2020,Albania,Technical Equipment & Human Resources,Field Deployment Unit
2017/1535,ABS,Aparati i Drejtorisë së Policisë së Shtetit,"BULEVARDI BAJRAM CURRI, 240/1TIRANA, Albania",2017/ABS/06 JO Alexis,12309,2017,Albania,Alexis,Air Border Sector
2021/242,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2021/ECRet/01,11855.6,2021,Albania,European Centre for Returns,European Centre for Returns
2022/155,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2022/ECRET/01,11556,2022,Albania,European Centre for Returns,European Centre for Returns
2021/205,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2021/ECRet/01,11556,2021,Albania,European Centre for Returns,European Centre for Returns
2021/398,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2021/ECRet/01,11556,2021,Albania,European Centre for Returns,European Centre for Returns
2020/104,FDU,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2020/ECRet/01-FOA-R 2019 including return and pre-return related activities,11556,2020,Albania,FOA,Field Deployment Unit
2014/747,ABS,Aparati i Drejtorisë së Policisë së Shtetit,"BULEVARDI BAJRAM CURRI, 240/1 TIRANA, Albania",2014/ABS/07 Flight Tracking Project,11364.47,2014,Albania,Flight Tracking Project,Air Border Sector
2010/519/,LBS,Aparati i Drejtorisë së Policisë së Shtetit,NA,2010/OPS/22 JO Poseidon Land 2010 Phase III,11226.76,2010,Albania,Poseidon,Land Borders Sector
2023/396,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2023/ECRET/01,10914,2023,Albania,European Centre for Returns,European Centre for Returns
2018/195,ORD,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi UlevardiBajram Curri, 240/1TIRANA, Albania",2018/ORD/01 Human Resources,10839.1,2018,Albania,Human Resources,Operational Response Division
2020/140,FDU,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2020/FDU/01/Human Resources,10808.07,2020,Albania,Human Resources,Field Deployment Unit
2018/383,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi UlevardiBajram Curri, 240/1TIRANA, Albania",2018/ECRet/01 CRO to Albania,10785.6,2018,Albania,European Centre for Returns,European Centre for Returns
2012/881,LBS,Aparati i Drejtorisë së Policisë së Shtetit,NA,2012/LBS/04 JO Focal Points 2012,10165.52,2012,Albania,Focal Points,Land Borders Sector
2017/1335,RSU,Aparati i Drejtorisë së Policisë së Shtetit,"BULEVARDI BAJRAM CURRI, 240/1TIRANA, Albania",2017/RSU/01 CRO to Albania,10015,2017,Albania,Return Operations,Return Support Unit
2019/125,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA,Albania",2019/ECRet/01-FOA-R 2019 including return and pre- return related activities,9844,2019,Albania,FOA,European Centre for Returns
2017/1146,SBS,Aparati i Drejtorisë së Policisë së Shtetit,"BULEVARDI BAJRAM CURRI, 240/1TIRANA, Albania",2017/SBS/05 JO Triton 2017,9749,2017,Albania,Triton,Sea Border Sector
2022/67,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2022/ECRET/01,9672.8,2022,Albania,European Centre for Returns,European Centre for Returns
2022/7,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2022/ECRET/01,9244.8,2022,Albania,European Centre for Returns,European Centre for Returns
2022/112,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2022/ECRET/01,9244.8,2022,Albania,European Centre for Returns,European Centre for Returns
2022/188,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2022/ECRET/01,9244.8,2022,Albania,European Centre for Returns,European Centre for Returns
2022/299,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2022/ECRET/01,9244.8,2022,Albania,European Centre for Returns,European Centre for Returns
2022/352,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2022/ECRET/01,9244.8,2022,Albania,European Centre for Returns,European Centre for Returns
2022/379,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2022/ECRET/01,9244.8,2022,Albania,European Centre for Returns,European Centre for Returns
2021/4,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2021/ECRet/01,9244.8,2021,Albania,European Centre for Returns,European Centre for Returns
2021/339,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2021/ECRet/01,9244.8,2021,Albania,European Centre for Returns,European Centre for Returns
2021/369,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2021/ECRet/01,9244.8,2021,Albania,European Centre for Returns,European Centre for Returns
2023/280,DMD,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",JO Seaports 2023,9227.68,2023,Albania,Seaports 2023,Deployment Management Division
2022/293,DMD,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",Joint Operations Focal Points Air 2022,9227.68,2022,Albania,Focal Points,Deployment Management Division
2018/273,ORD,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi UlevardiBajram Curri, 240/1TIRANA, Albania",2018/ORD/01 Human Resources,9000.84,2018,Albania,Human Resources,Operational Response Division
2019/167,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA,Albania",2019/ECRet/01-FOA-R 2019 including return and pre- return related activities,8988,2019,Albania,FOA,European Centre for Returns
2017/1739,RSU,Aparati i Drejtorisë së Policisë së Shtetit,"BULEVARDI BAJRAM CURRI, 240/1TIRANA, Albania",2017/RSU/01 RO to Albania,8988,2017,Albania,Return Operations,Return Support Unit
2020/30,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2020/ECRET/01 Return Support,8902.4,2020,Albania,European Centre for Returns,European Centre for Returns
2020/245,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2020/ECRET/01,8902.4,2020,Albania,European Centre for Returns,European Centre for Returns
2019/334,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA,Albania",2019/ECRet/01-FOA-R 2019 including return and pre- return related activities,8902.4,2019,Albania,FOA,European Centre for Returns
2018/283,ORD,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi UlevardiBajram Curri, 240/1TIRANA, Albania",2018/ORD/01 Human Resources,8866.02,2018,Albania,Human Resources,Operational Response Division
2020/287,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2020/ECRet/01,8731.2,2020,Albania,European Centre for Returns,European Centre for Returns
2019/209,FDU,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA,Albania",2019/FDU/01 Human Resources,8692.68,2019,Albania,Human Resources,Field Deployment Unit
2023/172,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",2023/ECRET/01,8688.4,2023,Albania,European Centre for Returns,European Centre for Returns
2018/303,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi UlevardiBajram Curri, 240/1TIRANA, Albania",2018/ECRet/01 CRO to Albania,8560,2018,Albania,European Centre for Returns,European Centre for Returns
2018/237,ORD,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi UlevardiBajram Curri, 240/1TIRANA, Albania",2018/ORD/01 Human Resources,8375.96,2018,Albania,Human Resources,Operational Response Division
2018/238,ORD,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi UlevardiBajram Curri, 240/1TIRANA, Albania",2018/ORD/01 Human Resources,8375.96,2018,Albania,Human Resources,Operational Response Division
2023/224,DMD,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",JO Serbia Land 2023,8373.82,2023,Albania,Serbia Land 2023,Deployment Management Division
2023/252,DMD,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",JO Serbia Land 2023,8373.82,2023,Albania,Serbia Land 2023,Deployment Management Division
2023/253,DMD,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania","JO Coordination Points Air, Land and Sea 2023",8373.82,2023,Albania,Coordination Points,Deployment Management Division
2022/304,DMD,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",Joint Operations Focal Points Air 2022,8253.98,2022,Albania,Focal Points,Deployment Management Division
2019/196,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA,Albania",2019/ECRet/01-FOA-R 2019 including return and pre- return related activities,7875.2,2019,Albania,FOA,European Centre for Returns
2019/288,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA,Albania",2019/ECRet/01 CRO,7875.2,2019,Albania,European Centre for Returns,European Centre for Returns
2019/181,FDU,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA,Albania",2019/FDU/01 Human Resources,7619.47,2019,Albania,Human Resources,Field Deployment Unit
2019/267,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA,Albania",2019/ECRet/01 CRO to Albania,7532.8,2019,Albania,European Centre for Returns,European Centre for Returns
2014/365,ABS,Aparati i Drejtorisë së Policisë së Shtetit,"BULEVARDI BAJRAM CURRI, 240/1 TIRANA, Albania",2014/ABS/06 Alexis,7305.96,2014,Albania,Alexis,Air Border Sector
2022/134,DMD,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA, Albania",JO Albania Sea 2022,7225.71,2022,Albania,Albania Sea 2022,Deployment Management Division
2019/208,FDU,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA,Albania",2019/FDU/01 Human Resources,7215.01,2019,Albania,Human Resources,Field Deployment Unit
2019/12,ECRET,Aparati i Drejtorisë së Policisë së Shtetit,"Bulevardi Ulevardi Bajram Curri, 240/1 TIRANA,Albania",2019/ECRet/01 CRO to Albania,7190.4,2019,Albania,European Centre for Returns,European Centre for Returns
